Sample,seconds_elapsed,Acx,Acy,Acz,Gyx,Gyy,Gyz
8791,199.1031,-96.028,-0.624,-0.025,0.0,-0.001,-0.006
8792,199.1221,-96.036,-0.622,-0.023,0.0,0.001,-0.006
8793,199.143,-96.044,-0.621,-0.025,-0.002,0.0,-0.006
8793,199.1619,-96.049,-0.62,-0.025,0.0,0.0,-0.005
8794,199.1829,-96.056,-0.62,-0.024,0.0,-0.001,-0.005
8795,199.2038,-96.063,-0.619,-0.025,-0.001,0.0,-0.006
8796,199.2227,-96.071,-0.62,-0.024,0.0,-0.001,-0.006
8797,199.2437,-96.076,-0.621,-0.024,0.0,-0.001,-0.005
8798,199.2626,-96.083,-0.622,-0.024,0.0,0.0,-0.006
8799,199.2836,-96.09,-0.622,-0.025,-0.002,-0.001,-0.005
8800,199.3025,-96.099,-0.622,-0.023,0.0,-0.001,-0.006
8801,199.3234,-96.105,-0.622,-0.024,0.0,-0.001,-0.006
8802,199.3423,-96.111,-0.623,-0.024,0.001,-0.001,-0.006
8802,199.3633,-96.119,-0.623,-0.022,0.0,-0.001,-0.006
8803,199.3822,-96.127,-0.624,-0.021,-0.001,0.0,-0.005
8804,199.4032,-96.133,-0.622,-0.02,0.0,0.001,-0.005
8805,199.4221,-96.14,-0.623,-0.022,-0.001,-0.001,-0.006
8806,199.443,-96.15,-0.625,-0.02,0.0,-0.001,-0.007
8807,199.4619,-96.159,-0.625,-0.019,0.0,0.0,-0.007
8808,199.4829,-96.167,-0.623,-0.02,-0.002,0.0,-0.006
8809,199.5038,-96.173,-0.623,-0.021,0.0,0.0,-0.006
8810,199.5228,-96.18,-0.621,-0.022,-0.001,0.001,-0.006
8811,199.5437,-96.188,-0.622,-0.02,0.0,0.0,-0.005
8811,199.5627,-96.195,-0.62,-0.021,-0.001,0.0,-0.006
8812,199.5836,-96.202,-0.619,-0.02,0.0,0.0,-0.006
8813,199.6025,-96.209,-0.617,-0.022,-0.001,0.001,-0.006
8814,199.6235,-96.217,-0.618,-0.021,-0.001,-0.001,-0.006
8815,199.6424,-96.225,-0.617,-0.022,-0.001,0.0,-0.006
8816,199.6634,-96.232,-0.619,-0.023,-0.001,-0.001,-0.006
8817,199.6823,-96.237,-0.618,-0.025,-0.001,0.0,-0.005
8818,199.7032,-96.246,-0.618,-0.023,0.001,0.0,-0.007
8819,199.7221,-96.253,-0.62,-0.022,-0.001,-0.002,-0.005
8820,199.7431,-96.26,-0.618,-0.022,-0.001,0.001,-0.005
8820,199.762,-96.269,-0.617,-0.022,-0.001,0.0,-0.007
8821,199.7829,-96.278,-0.617,-0.021,0.0,0.0,-0.007
8822,199.8039,-96.286,-0.616,-0.022,-0.001,0.0,-0.007
8823,199.8228,-96.295,-0.613,-0.022,0.0,0.001,-0.009
8824,199.8438,-96.302,-0.611,-0.023,-0.001,0.001,-0.005
8825,199.8627,-96.309,-0.614,-0.021,0.001,-0.001,-0.006
8826,199.8836,-96.317,-0.613,-0.021,-0.001,0.001,-0.006
8827,199.9025,-96.325,-0.613,-0.022,-0.001,-0.001,-0.006
8828,199.9235,-96.332,-0.613,-0.024,-0.002,-0.001,-0.006
8829,199.9424,-96.338,-0.614,-0.024,-0.001,0.0,-0.005
8829,199.9633,-96.346,-0.612,-0.023,0.0,0.001,-0.006
8830,199.9823,-96.353,-0.614,-0.025,-0.002,-0.001,-0.006
8831,200.0032,-96.361,-0.614,-0.026,-0.001,0.0,-0.006
8832,200.0221,-96.369,-0.612,-0.025,0.0,0.001,-0.006
8833,200.0431,-96.377,-0.611,-0.025,-0.001,0.0,-0.006
8834,200.062,-96.386,-0.612,-0.022,0.0,-0.001,-0.006
8835,200.083,-96.392,-0.613,-0.023,0.0,-0.001,-0.006
8836,200.1019,-96.399,-0.614,-0.024,-0.002,-0.001,-0.005
8837,200.1228,-96.408,-0.614,-0.023,0.0,0.0,-0.007
8838,200.1438,-96.415,-0.614,-0.023,0.0,0.0,-0.006
8838,200.1627,-96.421,-0.614,-0.023,0.0,0.0,-0.005
8839,200.1836,-96.43,-0.615,-0.024,-0.002,-0.001,-0.007
8840,200.2026,-96.44,-0.615,-0.022,0.0,-0.001,-0.007
8841,200.2235,-96.446,-0.617,-0.023,-0.001,-0.001,-0.005
8842,200.2425,-96.453,-0.616,-0.023,0.0,0.0,-0.006
8843,200.2634,-96.46,-0.615,-0.021,0.001,0.0,-0.006
8844,200.2823,-96.468,-0.615,-0.02,0.0,0.0,-0.006
8845,200.3032,-96.474,-0.615,-0.021,-0.001,0.0,-0.005
8846,200.3222,-96.48,-0.616,-0.022,-0.001,-0.002,-0.005
8847,200.3431,-96.487,-0.617,-0.022,-0.001,0.0,-0.005
8847,200.3621,-96.494,-0.617,-0.022,-0.001,-0.001,-0.006
8848,200.383,-96.502,-0.618,-0.021,0.0,-0.001,-0.006
8849,200.4019,-96.511,-0.619,-0.02,0.001,-0.001,-0.009
8850,200.4229,-96.519,-0.62,-0.02,0.0,-0.001,-0.006
8851,200.4438,-96.527,-0.619,-0.019,0.0,0.0,-0.007
8852,200.4627,-96.534,-0.62,-0.021,-0.002,-0.001,-0.006
8853,200.4837,-96.543,-0.621,-0.022,-0.001,-0.001,-0.007
8854,200.5026,-96.551,-0.621,-0.023,-0.002,-0.001,-0.006
8855,200.5235,-96.559,-0.621,-0.022,0.0,0.0,-0.006
8856,200.5424,-96.566,-0.62,-0.023,-0.001,0.0,-0.006
8856,200.5634,-96.573,-0.621,-0.022,-0.001,-0.001,-0.005
8857,200.5823,-96.582,-0.621,-0.022,0.0,0.0,-0.007
8858,200.6033,-96.59,-0.62,-0.021,0.0,0.0,-0.006
8859,200.6222,-96.6,-0.62,-0.019,0.0,-0.001,-0.009
8860,200.6431,-96.608,-0.621,-0.02,-0.001,-0.001,-0.006
8861,200.6621,-96.616,-0.62,-0.019,0.0,0.001,-0.007
8862,200.683,-96.624,-0.619,-0.019,0.0,0.0,-0.006
8863,200.702,-96.631,-0.618,-0.018,0.0,0.0,-0.006
8864,200.7229,-96.638,-0.618,-0.018,0.0,0.0,-0.006
8865,200.7438,-96.644,-0.619,-0.017,0.0,0.0,-0.005
8865,200.7628,-96.652,-0.617,-0.018,-0.001,0.0,-0.006
8866,200.7837,-96.661,-0.615,-0.017,0.0,0.0,-0.007
8867,200.8027,-96.669,-0.614,-0.013,0.001,0.001,-0.005
8868,200.8235,-96.675,-0.613,-0.014,0.0,0.001,-0.006
8869,200.8425,-96.682,-0.615,-0.016,-0.002,-0.002,-0.006
8870,200.8634,-96.689,-0.613,-0.016,0.0,0.001,-0.006
8871,200.8824,-96.696,-0.613,-0.018,-0.002,0.0,-0.006
8872,200.9033,-96.702,-0.612,-0.018,0.0,0.0,-0.005
8873,200.9223,-96.706,-0.611,-0.019,-0.001,0.0,-0.004
8874,200.9432,-96.713,-0.611,-0.019,0.0,0.0,-0.006
8874,200.9621,-96.722,-0.612,-0.018,-0.001,-0.001,-0.006
8875,200.9831,-96.73,-0.611,-0.02,-0.001,0.0,-0.007
8876,201.002,-96.736,-0.611,-0.019,0.001,0.0,-0.006
8877,201.023,-96.743,-0.611,-0.019,-0.001,0.0,-0.005
8878,201.0439,-96.751,-0.611,-0.019,-0.001,0.0,-0.006
8879,201.0629,-96.758,-0.61,-0.019,-0.001,0.0,-0.005
8880,201.0837,-96.763,-0.61,-0.019,0.0,0.0,-0.005
8881,201.1027,-96.769,-0.611,-0.02,0.0,-0.001,-0.006
8882,201.1236,-96.778,-0.613,-0.016,0.001,-0.002,-0.006
8883,201.1426,-96.786,-0.613,-0.017,-0.001,-0.001,-0.006
8883,201.1635,-96.794,-0.612,-0.017,0.0,-0.001,-0.007
8884,201.1824,-96.8,-0.612,-0.018,-0.001,0.0,-0.006
8885,201.2034,-96.806,-0.615,-0.018,0.0,-0.001,-0.005
8886,201.2223,-96.812,-0.615,-0.017,0.001,-0.001,-0.005
8887,201.2433,-96.82,-0.615,-0.019,-0.002,0.0,-0.007
8888,201.2622,-96.826,-0.616,-0.02,-0.001,-0.002,-0.005
8889,201.2832,-96.835,-0.618,-0.018,0.0,-0.001,-0.006
8890,201.3021,-96.842,-0.617,-0.016,0.0,0.0,-0.005
8891,201.323,-96.849,-0.618,-0.016,0.0,-0.001,-0.006
8892,201.342,-96.854,-0.616,-0.02,-0.002,0.001,-0.006
8892,201.3629,-96.862,-0.614,-0.019,0.0,0.001,-0.006
8893,201.3839,-96.869,-0.615,-0.019,0.0,-0.001,-0.006
8894,201.4028,-96.876,-0.615,-0.018,0.0,0.0,-0.005
8895,201.4238,-96.884,-0.615,-0.018,-0.001,0.0,-0.006
8896,201.4427,-96.891,-0.616,-0.019,-0.001,0.0,-0.006
8897,201.4636,-96.899,-0.614,-0.016,0.0,0.0,-0.005
8898,201.4826,-96.904,-0.614,-0.017,0.0,-0.001,-0.005
8899,201.5035,-96.912,-0.614,-0.017,0.0,-0.001,-0.007
8900,201.5224,-96.92,-0.614,-0.015,0.0,0.0,-0.006
8901,201.5434,-96.928,-0.615,-0.016,-0.001,0.0,-0.006
8901,201.5623,-96.935,-0.616,-0.016,0.0,-0.001,-0.006
8902,201.5832,-96.942,-0.615,-0.015,0.0,0.0,-0.006
8903,201.6022,-96.949,-0.613,-0.016,-0.001,0.001,-0.006
8904,201.6231,-96.959,-0.612,-0.015,-0.001,0.001,-0.007
8905,201.6421,-96.968,-0.613,-0.014,0.0,-0.001,-0.006
8906,201.663,-96.975,-0.613,-0.015,0.0,0.0,-0.007
8907,201.6819,-96.981,-0.612,-0.017,-0.001,0.001,-0.006
8908,201.7029,-96.99,-0.612,-0.015,0.0,0.0,-0.007
8909,201.7238,-96.997,-0.611,-0.016,-0.001,0.0,-0.006
8910,201.7428,-97.003,-0.611,-0.014,0.001,0.0,-0.005
8910,201.7637,-97.013,-0.611,-0.014,-0.001,-0.001,-0.007
8911,201.7827,-97.019,-0.613,-0.015,0.0,0.0,-0.006
8912,201.8035,-97.028,-0.611,-0.013,0.0,0.0,-0.006
8913,201.8225,-97.035,-0.609,-0.011,0.001,0.0,-0.006
8914,201.8434,-97.042,-0.608,-0.011,0.0,0.001,-0.006
8915,201.8624,-97.049,-0.609,-0.012,-0.001,-0.001,-0.006
8916,201.8833,-97.057,-0.612,-0.011,0.0,-0.001,-0.006
8917,201.9023,-97.064,-0.61,-0.01,0.0,0.001,-0.006
8918,201.9232,-97.073,-0.61,-0.011,-0.001,0.0,-0.007
8919,201.9421,-97.081,-0.608,-0.01,0.001,0.0,-0.007
8919,201.963,-97.089,-0.608,-0.009,0.0,-0.002,-0.006
8920,201.982,-97.094,-0.61,-0.009,0.0,-0.001,-0.005
8921,202.0029,-97.1,-0.612,-0.008,0.0,-0.001,-0.005
8922,202.0239,-97.106,-0.614,-0.009,0.0,-0.002,-0.006
8923,202.0428,-97.115,-0.613,-0.009,0.0,0.001,-0.007
8924,202.0638,-97.123,-0.612,-0.007,0.0,-0.001,-0.006
8925,202.0827,-97.132,-0.611,-0.007,-0.001,0.0,-0.007
8926,202.1036,-97.138,-0.61,-0.009,-0.001,-0.001,-0.006
8927,202.1225,-97.145,-0.611,-0.01,-0.001,0.0,-0.006
8928,202.1435,-97.152,-0.612,-0.009,0.0,0.0,-0.005
8928,202.1624,-97.16,-0.614,-0.008,0.0,-0.001,-0.006
8929,202.1833,-97.165,-0.613,-0.011,-0.001,0.0,-0.006
8930,202.2023,-97.174,-0.612,-0.01,0.0,-0.001,-0.007
8931,202.2232,-97.179,-0.611,-0.012,-0.001,-0.001,-0.005
8932,202.2422,-97.186,-0.613,-0.012,0.0,-0.001,-0.006
8933,202.2631,-97.193,-0.613,-0.01,0.0,0.0,-0.005
8934,202.282,-97.201,-0.614,-0.01,0.0,0.0,-0.006
8935,202.303,-97.209,-0.616,-0.012,-0.002,-0.001,-0.007
8936,202.3219,-97.217,-0.616,-0.012,-0.001,-0.001,-0.006
8937,202.3428,-97.222,-0.615,-0.012,0.0,-0.001,-0.005
8937,202.3638,-97.228,-0.614,-0.014,-0.001,0.0,-0.006
8938,202.3827,-97.237,-0.612,-0.014,0.0,0.0,-0.007
8939,202.4037,-97.246,-0.615,-0.014,-0.001,0.0,-0.007
8940,202.4226,-97.253,-0.616,-0.012,0.001,0.0,-0.006
8941,202.4436,-97.262,-0.615,-0.013,-0.002,0.0,-0.007
8942,202.4625,-97.269,-0.614,-0.013,0.0,0.0,-0.006
8943,202.4834,-97.275,-0.613,-0.012,0.001,-0.001,-0.005
8944,202.5023,-97.281,-0.611,-0.012,0.0,0.0,-0.006
8945,202.5233,-97.288,-0.613,-0.014,-0.001,0.0,-0.006
8946,202.5422,-97.296,-0.613,-0.013,0.0,-0.001,-0.006
8946,202.5632,-97.304,-0.615,-0.012,0.0,0.0,-0.006
8947,202.5821,-97.313,-0.615,-0.011,0.0,-0.001,-0.007
8948,202.603,-97.322,-0.612,-0.011,0.0,0.0,-0.009
8949,202.622,-97.33,-0.611,-0.01,0.0,0.0,-0.006
8950,202.6429,-97.338,-0.614,-0.011,-0.001,-0.001,-0.007
8951,202.6638,-97.347,-0.615,-0.011,-0.001,-0.001,-0.007
8952,202.6828,-97.352,-0.617,-0.014,-0.001,-0.001,-0.006
8953,202.7037,-97.359,-0.617,-0.014,-0.001,0.0,-0.005
8954,202.7227,-97.369,-0.617,-0.013,-0.001,0.0,-0.007
8955,202.7436,-97.375,-0.616,-0.011,0.001,-0.001,-0.005
8955,202.7625,-97.382,-0.615,-0.01,0.001,-0.001,-0.006
8956,202.7835,-97.388,-0.616,-0.012,-0.001,0.0,-0.006
8957,202.8024,-97.396,-0.616,-0.011,0.0,0.0,-0.006
8958,202.8233,-97.403,-0.616,-0.013,-0.002,0.0,-0.006
8959,202.8423,-97.41,-0.616,-0.013,0.0,0.0,-0.006
8960,202.8632,-97.417,-0.613,-0.013,0.0,0.001,-0.006
8961,202.8821,-97.425,-0.611,-0.014,-0.002,0.0,-0.006
8962,202.9031,-97.434,-0.611,-0.013,0.0,0.001,-0.007
8963,202.922,-97.441,-0.611,-0.011,0.001,-0.001,-0.006
8964,202.943,-97.449,-0.614,-0.011,0.0,-0.001,-0.006
8964,202.9619,-97.455,-0.613,-0.012,-0.001,0.001,-0.006
8965,202.9828,-97.462,-0.612,-0.012,-0.001,0.0,-0.005
8966,203.0038,-97.47,-0.611,-0.013,0.0,0.0,-0.007
8967,203.0227,-97.476,-0.611,-0.013,-0.001,-0.001,-0.005
8968,203.0437,-97.482,-0.612,-0.013,0.0,-0.001,-0.005
8969,203.0626,-97.488,-0.612,-0.012,0.0,0.0,-0.005
8970,203.0835,-97.496,-0.614,-0.011,0.0,-0.001,-0.006
8971,203.1025,-97.501,-0.614,-0.011,0.0,0.0,-0.005
8972,203.1234,-97.508,-0.61,-0.012,0.0,0.001,-0.006
8973,203.1423,-97.514,-0.611,-0.011,0.0,-0.001,-0.005
8973,203.1633,-97.519,-0.611,-0.012,0.0,-0.001,-0.005
8974,203.1822,-97.527,-0.612,-0.012,0.0,0.0,-0.007
8975,203.2032,-97.536,-0.613,-0.011,-0.001,0.0,-0.006
8976,203.2221,-97.544,-0.615,-0.012,-0.002,-0.001,-0.006
8977,203.243,-97.552,-0.615,-0.013,0.0,0.0,-0.007
8978,203.262,-97.558,-0.612,-0.014,-0.001,0.0,-0.006
8979,203.2829,-97.564,-0.613,-0.015,0.0,-0.001,-0.006
8980,203.3039,-97.574,-0.613,-0.013,0.001,0.0,-0.007
8981,203.3228,-97.581,-0.612,-0.012,0.0,0.001,-0.006
8982,203.3437,-97.589,-0.614,-0.013,-0.001,-0.001,-0.007
8982,203.3627,-97.597,-0.612,-0.011,0.001,0.001,-0.006
8983,203.3836,-97.605,-0.611,-0.009,0.0,0.0,-0.006
8984,203.4025,-97.614,-0.612,-0.01,-0.001,-0.001,-0.007
8985,203.4235,-97.62,-0.613,-0.011,0.0,-0.002,-0.006
8986,203.4424,-97.626,-0.614,-0.013,-0.002,-0.001,-0.005
8987,203.4633,-97.633,-0.615,-0.016,-0.002,0.0,-0.007
8988,203.4823,-97.642,-0.616,-0.016,-0.001,0.0,-0.006
8989,203.5032,-97.651,-0.614,-0.015,0.0,0.0,-0.007
8990,203.5222,-97.657,-0.614,-0.015,0.0,-0.001,-0.006
8991,203.5431,-97.666,-0.612,-0.014,0.0,0.0,-0.007
8991,203.5621,-97.675,-0.611,-0.015,-0.001,0.001,-0.007
8992,203.583,-97.681,-0.612,-0.013,0.001,0.0,-0.005
8993,203.6019,-97.688,-0.612,-0.014,0.0,0.0,-0.007
8994,203.6228,-97.698,-0.611,-0.014,-0.001,0.0,-0.007
8995,203.6438,-97.703,-0.61,-0.013,0.0,0.0,-0.005
8996,203.6627,-97.712,-0.609,-0.013,-0.001,0.0,-0.006
8997,203.6837,-97.718,-0.608,-0.012,0.0,0.0,-0.005
8998,203.7026,-97.726,-0.609,-0.011,0.0,-0.001,-0.006
8999,203.7236,-97.734,-0.61,-0.011,0.0,0.0,-0.006
9000,203.7425,-97.739,-0.61,-0.01,0.0,0.0,-0.005
9000,203.7634,-97.748,-0.61,-0.01,0.0,-0.001,-0.007
9001,203.7823,-97.755,-0.608,-0.009,0.0,0.001,-0.005
9002,203.8033,-97.762,-0.608,-0.008,0.0,-0.001,-0.006
9003,203.8222,-97.771,-0.608,-0.008,-0.001,0.0,-0.007
9004,203.8432,-97.778,-0.611,-0.01,-0.002,-0.001,-0.006
9005,203.8621,-97.785,-0.609,-0.009,0.0,0.0,-0.005
9006,203.883,-97.79,-0.607,-0.01,-0.001,0.001,-0.004
9007,203.9019,-97.796,-0.61,-0.012,-0.001,-0.002,-0.006
9008,203.9229,-97.804,-0.609,-0.009,0.003,0.0,-0.006
9009,203.9438,-97.813,-0.61,-0.008,0.0,-0.001,-0.007
9009,203.9628,-97.818,-0.61,-0.009,-0.001,0.0,-0.005
9010,203.9837,-97.826,-0.609,-0.008,0.0,0.001,-0.006
9011,204.0027,-97.833,-0.61,-0.007,0.0,-0.001,-0.005
9012,204.0236,-97.841,-0.61,-0.006,0.0,-0.001,-0.006
9013,204.0425,-97.848,-0.612,-0.005,0.0,-0.002,-0.006
9014,204.0635,-97.856,-0.612,-0.004,0.0,-0.001,-0.006
9015,204.0824,-97.863,-0.614,-0.006,-0.001,-0.001,-0.006
9016,204.1033,-97.869,-0.613,-0.006,0.0,0.0,-0.006
9017,204.1223,-97.877,-0.611,-0.003,0.0,0.001,-0.005
9018,204.1432,-97.883,-0.611,-0.005,0.0,0.0,-0.006
9018,204.1621,-97.89,-0.613,-0.005,0.0,-0.002,-0.006
9019,204.1831,-97.897,-0.613,-0.004,0.0,0.0,-0.006
9020,204.202,-97.904,-0.614,-0.005,0.0,-0.001,-0.007
9021,204.223,-97.913,-0.615,-0.004,0.0,-0.001,-0.006
9022,204.2439,-97.922,-0.615,-0.005,-0.001,0.0,-0.009
9023,204.2628,-97.93,-0.613,-0.005,0.0,0.001,-0.007
9024,204.2838,-97.94,-0.611,-0.005,-0.002,0.001,-0.007
9025,204.3027,-97.947,-0.611,-0.005,0.0,0.0,-0.006
9026,204.3236,-97.953,-0.612,-0.007,-0.001,-0.002,-0.006
9027,204.3426,-97.962,-0.612,-0.006,0.0,0.0,-0.007
9027,204.3635,-97.97,-0.614,-0.006,0.0,0.0,-0.007
9028,204.3825,-97.979,-0.611,-0.006,-0.001,0.001,-0.007
9029,204.4034,-97.987,-0.611,-0.005,0.001,0.0,-0.007
9030,204.4223,-97.994,-0.609,-0.004,0.001,0.001,-0.006
9031,204.4432,-98.003,-0.607,-0.002,0.0,0.001,-0.006
9032,204.4622,-98.011,-0.606,-0.003,-0.001,0.001,-0.007
9033,204.4831,-98.018,-0.607,-0.004,-0.001,-0.001,-0.006
9034,204.5021,-98.024,-0.608,-0.006,-0.001,-0.001,-0.006
9035,204.523,-98.028,-0.61,-0.007,0.0,-0.001,-0.005
9036,204.5419,-98.038,-0.608,-0.004,0.0,0.0,-0.006
9036,204.5629,-98.046,-0.607,-0.005,-0.001,0.001,-0.007
9037,204.5838,-98.051,-0.608,-0.008,-0.001,-0.001,-0.005
9038,204.6028,-98.059,-0.607,-0.006,0.0,0.001,-0.006
9039,204.6237,-98.066,-0.608,-0.007,-0.001,-0.001,-0.006
9040,204.6426,-98.074,-0.607,-0.01,-0.002,0.0,-0.007
9041,204.6635,-98.079,-0.609,-0.013,-0.001,-0.001,-0.006
9042,204.6825,-98.088,-0.609,-0.014,-0.001,0.0,-0.007
9043,204.7034,-98.097,-0.609,-0.01,0.001,0.0,-0.006
9044,204.7224,-98.107,-0.608,-0.008,0.0,0.0,-0.007
9045,204.7433,-98.113,-0.608,-0.009,0.0,-0.001,-0.006
9045,204.7623,-98.12,-0.609,-0.01,-0.001,0.0,-0.006
9046,204.7832,-98.127,-0.608,-0.009,0.0,0.0,-0.005
9047,204.8021,-98.134,-0.611,-0.01,-0.001,-0.002,-0.006
9048,204.823,-98.142,-0.613,-0.008,0.001,-0.001,-0.007
9049,204.842,-98.148,-0.615,-0.009,-0.001,-0.001,-0.005
9050,204.8629,-98.153,-0.615,-0.01,0.0,0.001,-0.005
9051,204.8839,-98.161,-0.615,-0.008,0.001,-0.001,-0.006
9052,204.9028,-98.169,-0.614,-0.006,0.001,-0.001,-0.006
9053,204.9238,-98.174,-0.613,-0.007,-0.001,0.0,-0.005
9054,204.9427,-98.18,-0.615,-0.008,0.0,-0.001,-0.006
9054,204.9636,-98.19,-0.616,-0.006,0.0,-0.001,-0.007
9055,204.9825,-98.197,-0.616,-0.006,0.0,-0.001,-0.006
9056,205.0035,-98.202,-0.619,-0.007,0.0,-0.002,-0.005
9057,205.0224,-98.21,-0.619,-0.007,-0.001,-0.001,-0.006
9058,205.0434,-98.219,-0.617,-0.005,0.0,0.0,-0.007
9059,205.0623,-98.227,-0.618,-0.005,-0.001,-0.001,-0.006
9060,205.0832,-98.235,-0.617,-0.006,-0.001,0.0,-0.006
9061,205.1022,-98.241,-0.619,-0.006,0.0,0.0,-0.006
9062,205.1231,-98.247,-0.62,-0.008,-0.001,-0.001,-0.006
9063,205.142,-98.254,-0.621,-0.007,0.0,-0.001,-0.005
9063,205.163,-98.261,-0.62,-0.006,0.001,0.0,-0.006
9064,205.1819,-98.268,-0.617,-0.006,-0.001,0.0,-0.005
9065,205.2029,-98.276,-0.617,-0.006,0.0,0.0,-0.007
9066,205.2238,-98.282,-0.619,-0.008,-0.002,-0.001,-0.005
9067,205.2427,-98.289,-0.619,-0.01,-0.002,0.0,-0.006
9068,205.2637,-98.296,-0.619,-0.011,-0.001,-0.001,-0.006
9069,205.2826,-98.306,-0.62,-0.01,0.0,0.0,-0.007
9070,205.3035,-98.314,-0.621,-0.011,-0.001,-0.001,-0.007
9071,205.3224,-98.321,-0.62,-0.01,0.0,-0.001,-0.006
9072,205.3434,-98.327,-0.62,-0.012,-0.001,0.0,-0.006
9072,205.3623,-98.334,-0.62,-0.012,0.0,-0.001,-0.006
9073,205.3833,-98.341,-0.622,-0.011,0.0,-0.001,-0.005
9074,205.4022,-98.349,-0.623,-0.012,0.0,-0.001,-0.009
9075,205.4232,-98.356,-0.621,-0.012,0.0,0.0,-0.006
9076,205.4421,-98.363,-0.622,-0.013,-0.001,-0.001,-0.006
9077,205.463,-98.37,-0.623,-0.013,0.0,0.0,-0.006
9078,205.482,-98.379,-0.625,-0.012,-0.001,-0.001,-0.006
9079,205.5029,-98.388,-0.623,-0.012,-0.001,0.001,-0.007
9080,205.5239,-98.393,-0.623,-0.012,0.001,-0.001,-0.005
9081,205.5428,-98.4,-0.622,-0.012,-0.001,0.0,-0.005
9081,205.5638,-98.407,-0.622,-0.013,0.0,0.0,-0.007
9082,205.5827,-98.412,-0.621,-0.012,0.001,0.0,-0.005
9083,205.6036,-98.418,-0.619,-0.011,0.0,0.001,-0.005
9084,205.6226,-98.425,-0.622,-0.01,0.0,-0.001,-0.005
9085,205.6435,-98.433,-0.622,-0.01,0.0,0.0,-0.006
9086,205.6624,-98.437,-0.619,-0.011,0.0,0.0,-0.005
9087,205.6833,-98.445,-0.618,-0.009,0.0,-0.001,-0.006
9088,205.7023,-98.453,-0.617,-0.009,0.0,0.0,-0.006
9089,205.7232,-98.461,-0.618,-0.009,-0.001,-0.001,-0.006
9090,205.7422,-98.469,-0.618,-0.01,-0.001,0.0,-0.007
9090,205.7631,-98.474,-0.618,-0.009,0.0,0.0,-0.004
9091,205.7821,-98.481,-0.617,-0.011,-0.001,0.0,-0.006
9092,205.803,-98.489,-0.615,-0.009,0.0,0.001,-0.006
9093,205.8219,-98.496,-0.614,-0.011,-0.002,-0.001,-0.006
9094,205.8428,-98.504,-0.613,-0.013,-0.002,-0.001,-0.006
9095,205.8638,-98.512,-0.613,-0.014,-0.001,0.0,-0.007
9096,205.8827,-98.52,-0.614,-0.014,-0.001,0.0,-0.006
9097,205.9037,-98.526,-0.614,-0.016,-0.002,0.0,-0.005
9098,205.9226,-98.534,-0.615,-0.015,0.0,-0.001,-0.006
9099,205.9435,-98.541,-0.612,-0.017,-0.001,0.001,-0.006
9099,205.9625,-98.549,-0.614,-0.017,-0.001,-0.002,-0.007
9100,205.9834,-98.555,-0.614,-0.019,-0.001,0.0,-0.005
9101,206.0023,-98.561,-0.614,-0.018,0.0,-0.001,-0.005
9102,206.0233,-98.568,-0.617,-0.02,-0.002,-0.001,-0.006
9103,206.0422,-98.574,-0.615,-0.02,0.0,0.001,-0.005
9104,206.0632,-98.581,-0.614,-0.019,0.001,0.0,-0.006
9105,206.0821,-98.588,-0.615,-0.02,-0.001,0.0,-0.006
9106,206.103,-98.595,-0.612,-0.019,0.0,0.0,-0.006
9107,206.122,-98.603,-0.614,-0.02,-0.001,-0.001,-0.006
9108,206.1429,-98.608,-0.615,-0.02,0.0,-0.001,-0.005
9108,206.1638,-98.617,-0.613,-0.02,-0.001,0.0,-0.006
9109,206.1828,-98.624,-0.613,-0.019,0.0,0.0,-0.006
9110,206.2037,-98.631,-0.614,-0.018,0.0,0.0,-0.005
9111,206.2227,-98.637,-0.613,-0.019,-0.001,0.0,-0.005
9112,206.2436,-98.644,-0.613,-0.02,-0.001,0.0,-0.006
9113,206.2625,-98.651,-0.613,-0.019,0.0,-0.001,-0.006
9114,206.2835,-98.661,-0.612,-0.019,-0.001,0.0,-0.007
9115,206.3024,-98.669,-0.612,-0.021,-0.002,0.0,-0.006
9116,206.3233,-98.676,-0.612,-0.021,-0.001,0.0,-0.006
9117,206.3423,-98.684,-0.611,-0.023,-0.001,0.0,-0.007
9117,206.3632,-98.691,-0.612,-0.02,0.001,-0.001,-0.005
9118,206.3822,-98.7,-0.613,-0.019,0.0,0.0,-0.007
9119,206.4031,-98.706,-0.613,-0.02,-0.001,0.0,-0.005
9120,206.4221,-98.715,-0.612,-0.019,0.0,0.0,-0.007
9121,206.443,-98.722,-0.612,-0.021,-0.001,0.0,-0.006
9122,206.4619,-98.728,-0.611,-0.021,-0.001,0.0,-0.005
9123,206.4828,-98.735,-0.609,-0.02,0.001,0.0,-0.006
9124,206.5038,-98.741,-0.608,-0.018,0.001,0.0,-0.005
9125,206.5227,-98.749,-0.609,-0.02,-0.002,-0.001,-0.006
9126,206.5437,-98.756,-0.61,-0.02,-0.001,0.0,-0.006
9126,206.5626,-98.764,-0.611,-0.021,-0.001,-0.001,-0.006
9127,206.5836,-98.772,-0.609,-0.02,0.0,0.001,-0.006
9128,206.6025,-98.779,-0.609,-0.02,-0.001,-0.001,-0.006
9129,206.6234,-98.788,-0.608,-0.021,-0.001,0.0,-0.007
9130,206.6424,-98.796,-0.608,-0.018,0.001,0.0,-0.006
9131,206.6633,-98.803,-0.61,-0.018,0.0,-0.001,-0.006
9132,206.6823,-98.809,-0.609,-0.018,0.0,0.001,-0.005
